0.997859,0.002141
0.991794,0.008206
0.997859,0.002141
0.022774,0.977226
0.052644,0.947356
0.998923,0.001077
0.997859,0.002141
0.995074,0.004926
0.989471,0.010529
0.997603,0.002397
0.997859,0.002141
0.997859,0.002141
0.995153,0.004847
0.022786,0.977214
0.022821,0.977179
0.997859,0.002141
0.898863,0.101137
0.998319,0.001681
0.997859,0.002141
0.992882,0.007118
0.997859,0.002141
0.996947,0.003053
0.900526,0.099474
0.996362,0.003638
0.998845,0.001155
0.022844,0.977156
0.978766,0.021234
0.992882,0.007118
0.988907,0.011093
0.962815,0.037185
0.991794,0.008206
0.022807,0.977193
0.977977,0.022023
0.998923,0.001077
0.997859,0.002141
0.991303,0.008697
0.997859,0.002141
0.996947,0.003053
0.997859,0.002141
0.022797,0.977203
0.996947,0.003053
0.998110,0.001890
0.997859,0.002141
0.073258,0.926742
0.997859,0.002141
0.981479,0.018521
0.984521,0.015479
0.989005,0.010995
0.996362,0.003638
0.998923,0.001077
0.901622,0.098378
0.997859,0.002141
0.998923,0.001077
0.980426,0.019574
0.969957,0.030043
0.998319,0.001681
0.998923,0.001077
0.998319,0.001681
0.021796,0.978204
0.022800,0.977200
0.987641,0.012359
0.992882,0.007118
0.978884,0.021116
0.995153,0.004847
0.997859,0.002141
0.997859,0.002141
0.997859,0.002141
0.997859,0.002141
0.997859,0.002141
0.997859,0.002141
0.998923,0.001077
0.997859,0.002141
0.095111,0.904889
0.997859,0.002141
0.998923,0.001077
0.036999,0.963001
0.997859,0.002141
0.997859,0.002141
0.966550,0.033450
0.997859,0.002141
0.022832,0.977168
0.997859,0.002141
0.992250,0.007750
0.997871,0.002129
0.997859,0.002141
0.997859,0.002141
0.997859,0.002141
0.995434,0.004566
0.998923,0.001077
0.993138,0.006862
0.998923,0.001077
0.998845,0.001155
0.993264,0.006736
0.991634,0.008366
0.992882,0.007118
0.997859,0.002141
0.994363,0.005637
0.022820,0.977180
0.996362,0.003638
0.998923,0.001077
0.989280,0.010720
0.689350,0.310650
0.999089,0.000911
0.985560,0.014440
0.997032,0.002968
0.903801,0.096199
0.604763,0.395237
0.997859,0.002141
0.997032,0.002968
0.998923,0.001077
0.997859,0.002141
0.991181,0.008819
0.982871,0.017129
0.443441,0.556559
0.941831,0.058169
0.998923,0.001077
0.982821,0.017179
0.997859,0.002141
0.997032,0.002968
0.997859,0.002141
0.998923,0.001077
0.964081,0.035919
0.997859,0.002141
0.998923,0.001077
0.027018,0.972982
0.997032,0.002968
0.986356,0.013644
0.997859,0.002141
0.997859,0.002141
0.997859,0.002141
0.022836,0.977164
0.997859,0.002141
0.987486,0.012514
0.997758,0.002242
0.997859,0.002141
0.991794,0.008206
0.997859,0.002141
0.997859,0.002141
0.997859,0.002141
0.997859,0.002141
0.022791,0.977209
0.998923,0.001077
0.468937,0.531063
0.938699,0.061301
0.036231,0.963769
0.946813,0.053187
0.991794,0.008206
0.995564,0.004436
0.041219,0.958781
0.997603,0.002397
0.022803,0.977197
0.997859,0.002141
0.052120,0.947880
0.022765,0.977235
0.997859,0.002141
0.976086,0.023914
0.971722,0.028278
0.997859,0.002141
0.997859,0.002141
0.997859,0.002141
0.998105,0.001895
0.997859,0.002141
0.991794,0.008206
0.997825,0.002175
0.997859,0.002141
0.998923,0.001077
0.996947,0.003053
0.998524,0.001476
0.998923,0.001077
0.996947,0.003053
0.997859,0.002141
0.997056,0.002944
0.997859,0.002141
0.997758,0.002242
0.022804,0.977196
0.998923,0.001077
0.022803,0.977197
0.996483,0.003517
0.997813,0.002187
0.997859,0.002141
0.997859,0.002141
0.922242,0.077758
0.997859,0.002141
0.997859,0.002141
0.996507,0.003493
0.908717,0.091283
0.997758,0.002242
0.995153,0.004847
0.995564,0.004436
0.997859,0.002141
0.996362,0.003638
0.997813,0.002187
0.991794,0.008206
0.991794,0.008206
0.991794,0.008206
0.022826,0.977174
0.997758,0.002242
0.990551,0.009449
0.997859,0.002141
0.986356,0.013644
0.997859,0.002141
0.998923,0.001077
0.997859,0.002141
0.998524,0.001476
0.997813,0.002187
0.997859,0.002141
0.997859,0.002141
0.997859,0.002141
0.997859,0.002141
0.996947,0.003053
0.998923,0.001077
0.997859,0.002141
0.998923,0.001077
0.997859,0.002141
0.997859,0.002141
0.028866,0.971134
0.997758,0.002242
0.997859,0.002141
0.997859,0.002141
0.997859,0.002141
0.997859,0.002141
0.992142,0.007858
0.997859,0.002141
0.997859,0.002141
0.997859,0.002141
0.991794,0.008206
0.997859,0.002141
0.998256,0.001744
0.997758,0.002242
0.998923,0.001077
0.997859,0.002141
0.997859,0.002141
0.966461,0.033539
0.998923,0.001077
0.997859,0.002141
0.997859,0.002141
0.992250,0.007750
0.022803,0.977197
0.022801,0.977199
0.860736,0.139264
0.996195,0.003805
0.997859,0.002141
0.997859,0.002141
0.981460,0.018540
0.998923,0.001077
0.996362,0.003638
0.998923,0.001077
0.997032,0.002968
0.988188,0.011812
0.997032,0.002968
0.998923,0.001077
0.997758,0.002242
0.997859,0.002141
0.997859,0.002141
0.966560,0.033440
0.998923,0.001077
0.996362,0.003638
0.998923,0.001077
0.983263,0.016737
0.997859,0.002141
0.998845,0.001155
0.990333,0.009667
0.997859,0.002141
0.112612,0.887388
0.998923,0.001077
0.997859,0.002141
0.951068,0.048932
0.185202,0.814798
0.992882,0.007118
0.658650,0.341350
0.980501,0.019499
0.022768,0.977232
0.996362,0.003638
0.022842,0.977158
0.098969,0.901031
0.966475,0.033525
0.997859,0.002141
0.022800,0.977200
0.998923,0.001077
0.997859,0.002141
0.025439,0.974561
0.997859,0.002141
0.996362,0.003638
0.997859,0.002141
0.998923,0.001077
0.998923,0.001077
0.997859,0.002141
0.998923,0.001077
0.937250,0.062750
0.998923,0.001077
0.997859,0.002141
0.091954,0.908046
0.997859,0.002141
0.998923,0.001077
0.999182,0.000818
0.997859,0.002141
0.938699,0.061301
0.997859,0.002141
0.997859,0.002141
0.998923,0.001077
0.992692,0.007308
0.728723,0.271277
0.996217,0.003783
0.022784,0.977216
0.966503,0.033497
0.022775,0.977225
0.968608,0.031392
0.997859,0.002141
0.997859,0.002141
0.997859,0.002141
0.997106,0.002894
0.997758,0.002242
0.962674,0.037326
0.997859,0.002141
0.066038,0.933962
0.997859,0.002141
0.022801,0.977199
0.996362,0.003638
0.993138,0.006862
0.998923,0.001077
0.997859,0.002141
0.997758,0.002242
0.996947,0.003053
0.555805,0.444195
0.022806,0.977194
0.998923,0.001077
0.022816,0.977184
0.997859,0.002141
0.816133,0.183867
0.997859,0.002141
0.997859,0.002141
0.990708,0.009292
0.997859,0.002141
0.997859,0.002141
0.994708,0.005292
0.997859,0.002141
0.997902,0.002098
0.997859,0.002141
0.022813,0.977187
0.998923,0.001077
0.997813,0.002187
0.998923,0.001077
0.997758,0.002242
0.997859,0.002141
0.966473,0.033527
0.985458,0.014542
0.998923,0.001077
0.984521,0.015479
0.996431,0.003569
0.994935,0.005065
0.997859,0.002141
0.995153,0.004847
0.997859,0.002141
0.997859,0.002141
0.998319,0.001681
0.997859,0.002141
0.998923,0.001077
0.997859,0.002141
0.514871,0.485129
0.017906,0.982094
0.984521,0.015479
0.031092,0.968908
0.997859,0.002141
0.997859,0.002141
0.037433,0.962567
0.997859,0.002141
0.982417,0.017583
0.985935,0.014065
0.985461,0.014539
0.980469,0.019531
0.998923,0.001077
0.997859,0.002141
0.997859,0.002141
0.999021,0.000979
0.022805,0.977195
0.995564,0.004436
0.996947,0.003053
0.027426,0.972574
0.995171,0.004829
0.997032,0.002968
0.991794,0.008206
0.997859,0.002141
0.984015,0.015985
0.997032,0.002968
0.998923,0.001077
0.813985,0.186015
0.997859,0.002141
0.997859,0.002141
0.997859,0.002141
0.996548,0.003452
0.955604,0.044396
0.890146,0.109854
0.998923,0.001077
0.997859,0.002141
0.997859,0.002141
0.997859,0.002141
0.998319,0.001681
0.996362,0.003638
0.997859,0.002141
0.997859,0.002141
0.975049,0.024951
0.992250,0.007750
0.966529,0.033471
0.990708,0.009292
0.997859,0.002141
0.997859,0.002141
0.996947,0.003053
0.062301,0.937699
0.997859,0.002141
0.997859,0.002141
0.998524,0.001476
0.966554,0.033446
0.996362,0.003638
0.997859,0.002141
0.368383,0.631617
0.999182,0.000818
0.997859,0.002141
0.996947,0.003053
0.998923,0.001077
0.997859,0.002141
0.966530,0.033470
0.997859,0.002141
0.998923,0.001077
0.997859,0.002141
0.998110,0.001890
0.996431,0.003569
0.022805,0.977195
0.997859,0.002141
0.022775,0.977225
0.739302,0.260698
0.033176,0.966824
0.994133,0.005867
0.067521,0.932479
0.997859,0.002141
0.997859,0.002141
0.998684,0.001316
0.991794,0.008206
0.990708,0.009292
0.022840,0.977160
0.997859,0.002141
0.963072,0.036928
0.994342,0.005658
0.996947,0.003053
0.997859,0.002141
0.998845,0.001155
0.920495,0.079505
0.088205,0.911795
0.997859,0.002141
0.997859,0.002141
0.997859,0.002141
0.931408,0.068592
0.997859,0.002141
0.977490,0.022510
0.994031,0.005969
0.997859,0.002141
0.986710,0.013290
0.998923,0.001077
0.997859,0.002141
0.034723,0.965277
0.996162,0.003838
0.998923,0.001077
0.996217,0.003783
0.997859,0.002141
0.989092,0.010908
0.807020,0.192980
0.022818,0.977182
0.991794,0.008206
0.997859,0.002141
0.999182,0.000818
0.998923,0.001077
0.997859,0.002141
0.997859,0.002141
0.024104,0.975896
0.995003,0.004997
0.996947,0.003053
0.992882,0.007118
0.997859,0.002141
0.997859,0.002141
0.997603,0.002397
0.998923,0.001077
0.911437,0.088563
0.996217,0.003783
0.998845,0.001155
0.997859,0.002141
0.997859,0.002141
0.985138,0.014862
0.998110,0.001890
0.997859,0.002141
0.043500,0.956500
0.989315,0.010685
0.023372,0.976628
0.997859,0.002141
0.996109,0.003891
0.990873,0.009127
0.998923,0.001077
0.997859,0.002141
0.997859,0.002141
0.997859,0.002141
0.022803,0.977197
0.996940,0.003060
0.997859,0.002141
0.998923,0.001077
0.997859,0.002141
0.997578,0.002422
0.999089,0.000911
0.998923,0.001077
0.033447,0.966553
0.997758,0.002242
0.997859,0.002141
0.997859,0.002141
0.993441,0.006559
0.997859,0.002141
0.998923,0.001077
0.998923,0.001077
0.998923,0.001077
0.997859,0.002141
0.976280,0.023720
0.996362,0.003638
0.998319,0.001681
0.997859,0.002141
0.997859,0.002141
0.039803,0.960197
0.023889,0.976111
0.557516,0.442484
0.998923,0.001077
0.998923,0.001077
0.998923,0.001077
0.980148,0.019852
0.997859,0.002141
0.022807,0.977193
0.027744,0.972256
0.022820,0.977180
0.997859,0.002141
0.997859,0.002141
0.991794,0.008206
0.996947,0.003053
0.997859,0.002141
0.996431,0.003569
0.983479,0.016521
0.998923,0.001077
0.997859,0.002141
0.997859,0.002141
0.062401,0.937599
0.995564,0.004436
0.938074,0.061926
0.997859,0.002141
0.016667,0.983333
0.995564,0.004436
0.994734,0.005266
0.022826,0.977174
0.998923,0.001077
0.988546,0.011454
0.992804,0.007196
0.997859,0.002141
0.996217,0.003783
0.997859,0.002141
0.999182,0.000818
0.997859,0.002141
0.953916,0.046084
0.998923,0.001077
0.997032,0.002968
0.997859,0.002141
0.997859,0.002141
0.998923,0.001077
0.996362,0.003638
0.997859,0.002141
0.997871,0.002129
0.997859,0.002141
0.996362,0.003638
0.997859,0.002141
0.996217,0.003783
0.967216,0.032784
0.997825,0.002175
0.997859,0.002141
0.997859,0.002141
0.997859,0.002141
0.995064,0.004936
0.983632,0.016368
0.992882,0.007118
0.997859,0.002141
0.987016,0.012984
0.022805,0.977195
0.997859,0.002141
0.998319,0.001681
0.843362,0.156638
0.997859,0.002141
0.997859,0.002141
0.976144,0.023856
0.997859,0.002141
0.997859,0.002141
0.995064,0.004936
0.022776,0.977224
0.110464,0.889536
0.997859,0.002141
0.995564,0.004436
0.998319,0.001681
0.994708,0.005292
0.023879,0.976121
0.997859,0.002141
0.997859,0.002141
0.992882,0.007118
0.992882,0.007118
0.070896,0.929104
0.998845,0.001155
0.998319,0.001681
0.037984,0.962016
0.968917,0.031083
0.997859,0.002141
0.997859,0.002141
0.997859,0.002141
0.022833,0.977167
0.049318,0.950682
0.966491,0.033509
0.990878,0.009122
0.997859,0.002141
0.987735,0.012265
0.998319,0.001681
0.997859,0.002141
0.998319,0.001681
0.998524,0.001476
0.997859,0.002141
0.999089,0.000911
0.997859,0.002141
0.997859,0.002141
0.996362,0.003638
0.998319,0.001681
0.997603,0.002397
0.997859,0.002141
0.998319,0.001681
0.997859,0.002141
0.996362,0.003638
0.997859,0.002141
0.997859,0.002141
0.997859,0.002141
0.022801,0.977199
0.997859,0.002141
0.111898,0.888102
0.974249,0.025751
0.991794,0.008206
0.984015,0.015985
0.991794,0.008206
0.946196,0.053804
0.997859,0.002141
0.989655,0.010345
0.997859,0.002141
0.998110,0.001890
0.966473,0.033527
0.996217,0.003783
0.998923,0.001077
0.646795,0.353205
0.996362,0.003638
0.985138,0.014862
0.997758,0.002242
0.996217,0.003783
0.997859,0.002141
0.998524,0.001476
0.966485,0.033515
0.997859,0.002141
0.997859,0.002141
0.996947,0.003053
0.997859,0.002141
0.990333,0.009667
0.997032,0.002968
0.997859,0.002141
0.994935,0.005065
0.966704,0.033296
0.966538,0.033462
0.898147,0.101853
0.990333,0.009667
0.025299,0.974701
0.991634,0.008366
0.997859,0.002141
0.911283,0.088717
0.887604,0.112396
0.997859,0.002141
0.996362,0.003638
0.997859,0.002141
0.022814,0.977186
0.036231,0.963769
0.997859,0.002141
0.997859,0.002141
0.997859,0.002141
0.997859,0.002141
0.027578,0.972422
0.991794,0.008206
0.997859,0.002141
0.997859,0.002141
0.997859,0.002141
0.997859,0.002141
0.997758,0.002242
0.995434,0.004566
0.997859,0.002141
0.996362,0.003638
0.991794,0.008206
0.998923,0.001077
0.024104,0.975896
0.996362,0.003638
0.997603,0.002397
0.027792,0.972208
0.990551,0.009449
0.999089,0.000911
0.997859,0.002141
0.998684,0.001316
0.996776,0.003224
0.988041,0.011959
0.997859,0.002141
0.997859,0.002141
0.998524,0.001476
0.991794,0.008206
0.025169,0.974831
0.998256,0.001744
0.998524,0.001476
0.997859,0.002141
0.996362,0.003638
0.555570,0.444430
0.997758,0.002242
0.997859,0.002141
0.998812,0.001188
0.025631,0.974369
0.997859,0.002141
0.986356,0.013644
0.997859,0.002141
0.997859,0.002141
0.997758,0.002242
0.022814,0.977186
0.056041,0.943959
0.990399,0.009601
0.990057,0.009943
0.966503,0.033497
0.997859,0.002141
0.996947,0.003053
0.998923,0.001077
0.078673,0.921327
0.981617,0.018383
0.997859,0.002141
0.997859,0.002141
0.994031,0.005969
0.997859,0.002141
0.998319,0.001681
0.997859,0.002141
0.934453,0.065547
0.062378,0.937622
0.980413,0.019587
0.238000,0.762000
0.998319,0.001681
0.992142,0.007858
0.960814,0.039186
0.996947,0.003053
0.988729,0.011271
0.996947,0.003053
0.998923,0.001077
0.996217,0.003783
0.997859,0.002141
0.045231,0.954769
0.973796,0.026204
0.997859,0.002141
0.997902,0.002098
0.998923,0.001077
0.997859,0.002141
0.995918,0.004082
0.997859,0.002141
0.997758,0.002242
0.022813,0.977187
0.861900,0.138100
0.993138,0.006862
0.984319,0.015681
0.997758,0.002242
0.056139,0.943861
0.996947,0.003053
0.997859,0.002141
0.997859,0.002141
0.997859,0.002141
0.022779,0.977221
0.997475,0.002525
0.998431,0.001569
0.022823,0.977177
0.997859,0.002141
0.997859,0.002141
0.998431,0.001569
0.997859,0.002141
0.998923,0.001077
0.997859,0.002141
0.022561,0.977439
0.996556,0.003444
0.994342,0.005658
0.997859,0.002141
0.997859,0.002141
0.991999,0.008001
